S-30B Kaldi 3 0.2134387351778656 S: 40, I: 2, D: 12
S-30B Google 4 0.3393939393939394 S: 61, I: 1, D: 106
S-30B Kaldi 4 0.2828282828282828 S: 89, I: 5, D: 46
S-30B Google 5 0.3076923076923077 S: 50, I: 3, D: 103
S-30B Kaldi 5 0.22879684418145957 S: 73, I: 5, D: 38
S-30B Google 6 0.3114754098360656 S: 1, I: 0, D: 18
S-30B Kaldi 6 0.29508196721311475 S: 10, I: 0, D: 8
S-30B Google 7 0.3333333333333333 S: 11, I: 0, D: 15
S-30B Kaldi 7 0.2564102564102564 S: 15, I: 3, D: 2
S-30B Google 8 0.4411764705882353 S: 1, I: 0, D: 14
S-30B Kaldi 8 0.35294117647058826 S: 8, I: 1, D: 3
S-30B Google 9 0.5283018867924528 S: 8, I: 0, D: 20
S-30B Kaldi 9 0.18867924528301888 S: 7, I: 0, D: 3
S-30B Google 10 0.6875 S: 5, I: 0, D: 17
S-30B Kaldi 10 0.40625 S: 12, I: 0, D: 1
S-30B Google 11 0.44642857142857145 S: 4, I: 1, D: 20
S-30B Kaldi 11 0.3392857142857143 S: 9, I: 3, D: 7
S-2B Google 0 0.5871559633027523 S: 14, I: 0, D: 50
S-2B Kaldi 0 0.44036697247706424 S: 32, I: 2, D: 14
S-2B Google 1 0.6853146853146853 S: 25, I: 0, D: 73
S-2B Kaldi 1 0.5664335664335665 S: 43, I: 3, D: 35
S-2B Google 2 0.5757575757575758 S: 136, I: 6, D: 143
S-2B Kaldi 2 0.4101010101010101 S: 115, I: 12, D: 76
S-2B Google 3 0.4943181818181818 S: 38, I: 0, D: 49
S-2B Kaldi 3 0.3352272727272727 S: 36, I: 0, D: 23
S-2B Google 4 0.4972677595628415 S: 82, I: 1, D: 99
S-2B Kaldi 4 0.4016393442622951 S: 96, I: 6, D: 45
S-2B Google 5 0.5326530612244897 S: 93, I: 2, D: 166
S-2B Kaldi 5 0.32448979591836735 S: 85, I: 2, D: 72
S-17A Google 0 0.3409090909090909 S: 72, I: 6, D: 87
S-17A Kaldi 0 0.21074380165289255 S: 69, I: 9, D: 24
S-17A Google 1 0.2688356164383562 S: 77, I: 6, D: 74
S-17A Kaldi 1 0.14897260273972604 S: 61, I: 4, D: 22
S-17A Google 2 0.22151898734177214 S: 27, I: 4, D: 39
S-17A Kaldi 2 0.10126582278481013 S: 21, I: 5, D: 6
S-17A Google 3 0.2988505747126437 S: 105, I: 7, D: 70
S-17A Kaldi 3 0.16748768472906403 S: 69, I: 14, D: 19
S-17A Google 4 0.29750778816199375 S: 98, I: 5, D: 88
S-17A Kaldi 4 0.14485981308411214 S: 61, I: 5, D: 27
S-17A Google 5 0.3058103975535168 S: 41, I: 0, D: 59
S-17A Kaldi 5 0.1437308868501529 S: 29, I: 3, D: 15
S-17A Google 6 0.3576923076923077 S: 57, I: 5, D: 31
S-17A Kaldi 6 0.18076923076923077 S: 34, I: 7, D: 6
S-17A Google 7 0.35685483870967744 S: 108, I: 9, D: 60
S-17A Kaldi 7 0.18951612903225806 S: 65, I: 10, D: 19
S-17A Google 8 0.3 S: 31, I: 5, D: 33
S-17A Kaldi 8 0.12608695652173912 S: 20, I: 3, D: 6
S-17A Google 9 0.2571428571428571 S: 50, I: 4, D: 45
S-17A Kaldi 9 0.15584415584415584 S: 38, I: 5, D: 17
S-17A Google 10 0.19337016574585636 S: 54, I: 6, D: 45
S-17A Kaldi 10 0.11602209944751381 S: 37, I: 7, D: 19
S-17A Google 11 0.2 S: 11, I: 0, D: 6
S-17A Kaldi 11 0.17647058823529413 S: 11, I: 1, D: 3
S-15C Google 0 0.35080645161290325 S: 40, I: 2, D: 45
S-15C Kaldi 0 0.20967741935483872 S: 42, I: 4, D: 6
S-15C Google 1 0.2916666666666667 S: 37, I: 3, D: 37
S-15C Kaldi 1 0.2159090909090909 S: 35, I: 9, D: 13
S-15C Google 2 0.33488372093023255 S: 34, I: 4, D: 34
S-15C Kaldi 2 0.2372093023255814 S: 31, I: 7, D: 13
S-15C Google 3 0.2978723404255319 S: 29, I: 1, D: 40
S-15C Kaldi 3 0.20425531914893616 S: 37, I: 1, D: 10
S-15C Google 4 0.20043572984749455 S: 37, I: 5, D: 50
S-15C Kaldi 4 0.15468409586056645 S: 42, I: 14, D: 15
S-15C Google 5 0.3490304709141274 S: 61, I: 3, D: 62
S-15C Kaldi 5 0.21052631578947367 S: 48, I: 3, D: 25
S-15C Google 6 0.4482758620689655 S: 6, I: 1, D: 6
S-15C Kaldi 6 0.5517241379310345 S: 12, I: 1, D: 3
S-15C Google 7 0.5789473684210527 S: 32, I: 7, D: 27
S-15C Kaldi 7 0.41228070175438597 S: 19, I: 20, D: 8
S-15C Google 8 0.20066889632107024 S: 34, I: 2, D: 24
S-15C Kaldi 8 0.18729096989966554 S: 28, I: 15, D: 13
S-24D Google 0 0.5142857142857142 S: 59, I: 0, D: 67
S-24D Kaldi 0 0.30612244897959184 S: 53, I: 4, D: 18
S-24D Google 1 0.4076923076923077 S: 50, I: 2, D: 54
S-24D Kaldi 1 0.2153846153846154 S: 33, I: 5, D: 18
S-24D Google 2 0.4444444444444444 S: 96, I: 6, D: 66
S-24D Kaldi 2 0.26455026455026454 S: 60, I: 11, D: 29
S-24D Google 3 0.3784355179704017 S: 96, I: 4, D: 79
S-24D Kaldi 3 0.26849894291754756 S: 83, I: 14, D: 30
S-24D Google 4 0.40408805031446543 S: 123, I: 2, D: 132
S-24D Kaldi 4 0.2248427672955975 S: 93, I: 23, D: 27
S-24D Google 5 0.44534412955465585 S: 121, I: 3, D: 96
S-24D Kaldi 5 0.2591093117408907 S: 72, I: 13, D: 43
S-24D Google 6 0.46987951807228917 S: 16, I: 0, D: 23
S-24D Kaldi 6 0.2289156626506024 S: 11, I: 0, D: 8
S-24D Google 7 0.55 S: 25, I: 1, D: 7
S-24D Kaldi 7 0.4 S: 17, I: 5, D: 2
S-24D Google 8 0.29310344827586204 S: 5, I: 0, D: 12
S-24D Kaldi 8 0.22413793103448276 S: 7, I: 1, D: 5
S-24D Google 9 0.554140127388535 S: 50, I: 0, D: 37
S-24D Kaldi 9 0.3375796178343949 S: 35, I: 13, D: 5
S-24D Google 10 0.5 S: 18, I: 0, D: 21
S-24D Kaldi 10 0.20512820512820512 S: 10, I: 2, D: 4
S-24D Google 11 0.5 S: 23, I: 2, D: 27
S-24D Kaldi 11 0.3557692307692308 S: 24, I: 3, D: 10
Google: Mean MER = 0.415135064610134, Var MER = 0.015622680490664684 Kaldi: Mean Mer = 0.2805210888052393, Var MER = 0.011197180711246995
Overall, the Kaldi classifer performed better. Looking at the transcripts, The google asr could not detect some words like 'um' this is reflected in the higher number of deletions from Google's asr. It's also noticable that the google had issues matching phonemes, resulting in the higher number of substitutions.
